> 5 NORTH AMERICA/AFRICA
-29.463	45.530	2
-29.769	44.802	2
-29.867	44.707	2
-30.033	44.438	2
-30.038	44.328	2
-30.133	44.168	2
-30.199	43.841	2
-30.328	43.667	2
-30.429	43.569	2
-30.660	43.399	2
-30.734	43.171	2
-30.740	42.875	2
-30.616	42.639	2
-30.624	42.575	2
-30.607	42.511	2
-30.634	42.436	2
-30.634	42.339	2
-30.668	42.129	2
-30.634	42.068	2
-30.639	41.931	2
-30.734	41.734	2
-30.734	41.466	2
-30.832	41.365	2
-30.898	41.036	2
-31.069	40.667	2
-31.098	40.533	2
-31.101	40.265	2
-31.131	40.216	2
-31.135	40.163	2
-31.164	40.118	2
-31.169	40.078	2
-31.133	39.970	2
-31.138	39.901	2
-31.169	39.740	2
-31.230	39.599	2
-31.233	39.498	2
-31.333	39.366	2
-31.335	39.329	2
-31.399	39.187	2
-31.404	39.082	2
-31.499	38.866	2
> 6 NORTH AMERICA/ROCKALL
-38.9154	56.2159	3
-39.1247	54.1204	2
-38.8787	52.6269	2
-33.8437	52.4096	2
> 6 NORTH AMERICA/EURASIA
-33.732	52.237	3
-33.629	51.766	2
-33.070	51.135	2
-32.392	50.533	2
-32.171	50.171	2
-31.570	49.632	2
-31.493	49.334	2
-31.361	49.035	2
-30.763	48.367	2
-30.462	47.537	2
-30.433	47.302	2
-30.597	46.402	2
-30.697	46.034	2
-30.931	45.673	2
-30.929	45.532	2
-30.837	45.363	2
-31.166	44.971	2
-31.567	44.270	2
-31.962	43.534	2
-32.168	43.269	2
-32.135	42.894	2
-32.137	42.603	2
-32.108	42.501	2
-32.129	42.368	2
-32.131	42.132	2
-32.160	42.037	2
-32.160	41.932	2
-32.224	41.804	2
-32.237	41.404	2
-32.864	39.933	2
-32.930	39.702	2
-32.962	39.312	2
-33.191	38.766	2
-33.194	38.661	2
-33.168	38.441	2
-33.197	38.302	2
-33.255	38.173	2
-33.268	38.102	2
> 6 NORTH AMERICA/AFRICA
-32.6981	39.3085	3
-33.0585	38.6359	2
-33.1678	38.6299	2
-33.6433	37.8821	2
-33.8765	37.8944	2
-33.9614	37.7089	2
-35.3972	37.9911	2
-35.7136	37.1854	2
-35.7571	37.1944	2
-36.7804	36.0810	2
-36.8791	36.0886	2
-37.5078	35.4879	2
-38.4323	35.6660	2
-38.5934	35.0850	2
-39.2284	35.1858	2
-39.3561	34.5309	2
-40.0000	34.6527	2
-40.3862	33.9665	2
-41.6463	34.2238	2
-42.1191	33.5286	2
-41.8479	33.4754	2
-42.3275	32.7895	2
-42.5458	32.8302	2
-43.3440	31.6388	2
-43.9638	31.7811	2
-44.7154	30.4714	2
-45.1511	30.5449	2
-45.5022	29.9313	2
-45.6295	29.9409	2
-45.9790	29.2818	2
-46.0648	29.2829	2
-47.5085	26.4977	2
-47.8602	25.6975	2
-48.1592	25.7507	2
-48.3879	25.0368	2
-48.5457	25.0576	2
-48.7612	24.3472	2
-47.8435	24.1090	2
-48.1018	23.1859	2
-47.9556	23.1387	2
-48.1658	22.3676	2
-48.0074	22.3233	2
-48.3223	21.0956	2
-48.1521	21.0493	2
-48.5469	19.3972	2
-48.3739	19.3581	2
-48.4843	18.7973	2
-48.6558	18.8216	2
-48.8211	18.0678	2
-48.9728	18.0781	2
-49.3593	15.9957	2
> 13 NORTH AMERICA/AFRICA
-34.6000	39.4000	3
-35.6870	38.0741	2
-37.1437	38.2284	2
-37.1604	37.3844	2
-37.1040	37.3805	2
-37.3342	36.8264	2
-37.8624	36.9119	2
-38.1576	36.3297	2
-38.5171	36.3447	2
-38.8173	35.7733	2
-40.2191	35.9313	2
-40.3802	35.4162	2
-40.7422	35.4320	2
-41.5412	34.2202	2
-43.3762	34.4757	2
-44.0114	33.1134	2
-44.2648	33.1150	2
-44.7949	31.9480	2
-45.3961	32.0237	2
-45.7795	31.2414	2
-46.0032	31.2736	2
-46.2414	30.7738	2
-46.9596	30.9216	2
-47.2565	30.3576	2
-47.4080	30.3391	2
-47.6514	29.6509	2
-47.7427	29.6481	2
-49.2351	26.9076	2
-49.2092	26.8969	2
-49.5996	26.0903	2
-49.7611	26.1091	2
-50.1644	25.4823	2
-50.2800	25.4890	2
-50.5498	24.7850	2
-49.8403	24.6678	2
-50.1300	22.7890	2
-49.9009	22.7738	2
-50.1241	21.4970	2
-50.0273	21.4806	2
-50.1921	20.6803	2
-50.3063	20.6907	2
-50.4731	19.8911	2
-50.5459	19.8818	2
-50.8500	18.5526	2
-50.9614	18.5486	2
-51.1343	17.5639	2
-50.9516	17.5298	2
-51.1391	16.4025	2
> 13 ROCKALL/NORTH AMERICA
-40.8366	56.4636	3
-40.9562	56.1829	2
-41.0320	55.9974	2
-41.0944	55.8320	2
-41.0648	55.2376	2
-41.0266	54.6033	2
-40.9513	53.9643	2
-40.8551	53.2029	2
-40.7291	52.4143	2
-35.7514	52.7103	2
> 13 PORCUPINE/NORTH AMERICA
-35.7514	52.7103	3
-35.6331	51.7434	2
-35.1352	50.6237	2
-34.6800	50.6063	2
-33.1118	49.2508	2
-33.0881	48.5441	2
-32.7146	48.5410	2
-32.7029	48.0201	2
-32.7931	47.5632	2
-32.8260	47.2153	2
-32.4361	46.8276	2
-33.0434	44.9670	2
-33.5500	44.9730	2
> 13 IBERIA/NORTH AMERICA
-33.5500	44.9730	3
-33.6215	44.5847	2
-33.7652	44.1604	2
-33.8713	43.5066	2
-34.0998	43.0714	2
-34.2415	42.7289	2
-34.2774	42.5234	2
-34.1824	41.8318	2
-34.1566	41.4534	2
-34.1490	40.8711	2
-34.2141	40.6172	2
-34.2777	40.4131	2
-34.3839	40.2411	2
-34.5182	40.0777	2
-34.6357	39.9534	2
-34.9266	39.9839	2
-35.6870	38.0741	2
> 18 ROCKALL/NORTH AMERICA
-42.4583	56.4683	3
-42.3855	56.2471	2
-42.2851	55.8462	2
-42.2835	55.0559	2
-42.3509	54.4918	2
-42.2986	53.7900	2
-42.0742	52.9287	2
-41.9891	52.4300	2
-37.2777	52.6780	2
> 18 PORCUPINE/NORTH AMERICA
-37.2777	52.6780	3
-36.6923	51.8501	2
-36.3890	51.2884	2
-36.1625	50.7908	2
-35.4336	50.7971	2
-34.3097	49.8792	2
-34.0154	49.2762	2
-33.6079	48.6012	2
-33.3941	48.2112	2
-33.2537	47.5374	2
-33.0865	46.3265	2
-33.1712	46.1415	2
-33.5491	45.4732	2
-34.1012	44.5203	2
-34.3356	44.1297	2
> 18 IBERIA/NORTH AMERICA
-34.3400	44.1199	3
-34.9489	41.7610	2
-35.6943	39.5468	2
> 18 AFRICA/NORTH AMERICA
-35.6943	39.5468	3
-35.9707	39.5867	2
-36.5035	38.1341	2
-38.2914	38.3336	2
-38.6951	36.9561	2
-39.2107	37.0231	2
-39.6053	35.8148	2
-41.4011	36.0574	2
-42.0726	34.2702	2
-44.2370	34.6119	2
-44.6119	33.9814	2
-44.8417	33.9976	2
-45.4170	33.0450	2
-45.7953	33.0930	2
-47.2019	30.9539	2
-48.1483	31.0868	2
-48.8303	29.8161	2
-49.0052	29.8490	2
-50.4229	27.0283	2
-50.8216	25.9986	2
-51.2026	26.0411	2
-51.3826	25.6316	2
-51.4527	25.6483	2
-51.6904	24.9729	2
-51.1435	24.8596	2
-51.3432	23.0527	2
-51.3971	23.0562	2
-51.6448	21.7837	2
-51.4263	21.7399	2
-51.5822	20.9063	2
-51.6763	20.9294	2
-51.8585	20.0974	2
-52.0957	20.1500	2
-52.6231	17.8117	2
-52.1553	17.7164	2
-52.3579	16.6808	2
> 5  LOMONOSOV/EURASIA                                     
126.2236	79.2124	3
123.7222	80.4082	2
122.8011	80.9632	2
121.4801	81.9494	2
119.7836	83.0043	2
117.7223	83.7913	2
115.1537	84.3050	2
110.6187	84.7724	2
104.6978	85.2517	2
98.6692	85.6416	2
91.6940	85.9252	2
87.6776	86.0644	2
81.1872	86.4206	2
77.7273	86.6763	2
70.5992	87.0813	2
62.1237	87.3232	2
54.5812	87.3721	2
46.1046	87.2793	2
39.1725	87.0609	2
33.5291	86.8281	2
26.6119	86.5580	2
19.6614	86.2813	2
13.1452	86.0104	2
10.1180	85.8396	2
8.1628	85.6711	2
5.4799	85.5043	2
2.2716	85.2674	2
0.3464	85.1133	2
-1.0702	84.9171	2
-3.9816	84.5463	2
-6.2852	84.1985	2
-8.2688	83.9237	2
-9.6552	83.6585	2
-10.2062	83.4206	2
-10.4056	83.1870	2
-10.4049	82.8517	2
-10.2309	82.3690	2
> 6  LOMONOSOV/EURASIA                                     
127.8288	79.2953	3
127.1657	79.5603	2
126.2002	79.9666	2
125.6437	80.2800	2
124.8779	80.6885	2
124.3597	81.2358	2
123.6760	81.6769	2
122.8308	82.2229	2
122.2749	82.7418	2
121.8107	83.0750	2
120.8083	83.5022	2
119.5986	83.8019	2
118.1355	84.0986	2
115.4091	84.5458	2
112.3711	84.8424	2
109.4221	85.1222	2
106.1849	85.3577	2
103.9634	85.4899	2
101.6331	85.6290	2
97.3686	85.8583	2
91.7534	86.1332	2
88.0256	86.3066	2
85.1985	86.4428	2
82.7590	86.6030	2
81.2847	86.7391	2
77.0934	87.0551	2
70.6612	87.4304	2
65.4658	87.5650	2
60.4747	87.6515	2
55.6273	87.6845	2
51.5319	87.6799	2
46.6330	87.6567	2
39.0725	87.5208	2
36.0576	87.4378	2
31.0649	87.2891	2
27.0663	87.1208	2
20.2857	86.8547	2
13.4363	86.5862	2
7.4104	86.3194	2
0.9552	85.9377	2
-1.8539	85.6764	2
-3.8556	85.4677	2
-5.0712	85.2739	2
-5.7105	85.1922	2
-6.2701	84.9957	2
-7.0132	84.8775	2
-8.0487	84.7153	2
-9.6428	84.4705	2
-11.2688	84.2481	2
-12.2582	84.0810	2
-13.1079	83.9357	2
-14.0655	83.7331	2
-14.7522	83.5618	2
-15.1995	83.3570	2
-15.6686	83.1571	2
-16.0607	83.0142	2
> 13 LOMONOSOV/EURASIA                                      
126.9840	81.7433	3
126.2928	82.6756	2
125.1472	83.0750	2
122.7770	83.8813	2
120.2813	84.4471	2
116.3427	85.0459	2
112.0320	85.3997	2
105.9837	85.8006	2
100.5742	86.1599	2
94.1403	86.5152	2
88.7327	86.9032	2
85.3860	87.1626	2
80.6038	87.5621	2
77.4205	87.7711	2
73.6826	87.8860	2
67.6523	87.9658	2
30.1614	87.8145	2
14.3745	87.4276	2
4.0562	86.9352	2
0.0672	86.7238	2
-3.9679	86.5166	2
-8.4426	86.1080	2
-9.6598	85.8188	2
-11.9540	85.5180	2
-13.2586	85.3329	2
-16.9444	84.5909	2
> 18  LOMONOSOV/EURASIA                                     
129.0391	81.5283	3
127.5060	82.4439	2
126.1534	83.4781	2
125.3182	83.9423	2
123.5018	84.4100	2
119.7701	85.0127	2
114.6973	85.6093	2
106.5868	86.2391	2
100.2752	86.6074	2
96.2156	86.8704	2
92.4460	87.1706	2
88.7839	87.4820	2
86.7247	87.7134	2
84.0612	87.8933	2
78.9094	88.1177	2
72.9262	88.2544	2
64.0978	88.3682	2
55.5303	88.4175	2
42.9085	88.3598	2
32.0139	88.2756	2
21.6834	88.1028	2
9.0902	87.6906	2
1.4647	87.3413	2
-7.0900	86.7961	2
-13.7730	86.0429	2
-17.5723	85.2837	2
-17.2529	85.2200	2
> 21  LOMONOSOV/EURASIA                                     
131.0916	81.5918	3
129.8777	82.4253	2
129.5294	82.8008	2
129.3503	83.3433	2
128.8667	83.8776	2
128.0508	84.2431	2
126.6733	84.6565	2
125.0542	85.0117	2
122.7742	85.4200	2
118.8884	85.8950	2
115.8325	86.1507	2
112.0623	86.4606	2
108.2789	86.6943	2
106.0451	86.8391	2
104.7782	86.9129	2
102.8923	87.0822	2
101.8259	87.2085	2
98.6916	87.5077	2
95.6292	87.7726	2
93.4489	88.0336	2
92.2096	88.2178	2
88.6697	88.3957	2
83.1267	88.5820	2
79.1165	88.6951	2
71.5360	88.7878	2
52.9448	88.8810	2
35.7015	88.8158	2
15.2067	88.5630	2
6.9578	88.3409	2
2.8426	88.1726	2
-2.3630	87.8913	2
-9.6823	87.4835	2
-13.1932	87.2496	2
-16.4069	86.9694	2
-20.7314	86.3614	2
-22.8950	85.7550	2
-25.2235	84.8967	2
-24.9707	84.8355	2
> 21 GREENLAND/NORTH AMERICA
-60.0292	60.9818	3
-57.8999	59.8611	2
-57.7381	60.0863	2
-56.0368	59.1432	2
-55.8244	59.4910	2
-54.6840	58.5470	2
-54.0607	58.0096	2
-53.4746	57.5779	2
-52.8300	57.2138	2
-52.1778	56.9515	2
-51.6902	56.7565	2
-51.1010	56.5237	2
-50.9238	56.7612	2
-50.3331	56.7843	2
-50.0044	56.7409	2
-49.3705	56.6271	2
-48.6146	56.4384	2
-47.8940	56.2281	2
-47.4878	56.1130	2
-47.1211	56.0520	2
-46.7651	56.0445	2
-46.5302	56.0622	2
-46.3604	56.0936	2
-46.2044	56.1291	2
-45.9078	56.3917	2
-44.8258	56.3159	2
-44.0218	56.2670	2
> 21 ROCKALL/NORTH AMERICA
-44.0218	56.2670	3
-43.8366	55.5422	2
-43.8629	54.6806	2
-43.8313	54.0236	2
-43.7504	53.4557	2
-43.6310	53.0416	2
-43.4381	52.3945	2
-38.7813	52.6081	2
> 21 PORCUPINE/NORTH AMERICA
-38.7813	52.6081	3
-38.4911	52.3072	2
-37.9870	51.6071	2
-37.7432	51.1651	2
-37.5727	50.7665	2
-36.8838	50.7802	2
-36.2306	50.2457	2
-35.5784	49.7700	2
-35.3199	49.2370	2
-35.2057	48.8346	2
-34.9102	48.4892	2
-34.7069	48.1224	2
-34.6322	47.7262	2
-34.5144	47.0778	2
-34.4389	46.5690	2
-34.4290	46.2409	2
-34.6090	45.8069	2
-34.8707	45.2613	2
-35.0707	44.8401	2
-35.2092	44.5310	2
-35.4988	44.2327	2
> 21 IBERIA/NORTH AMERICA
-35.4988	44.2327	3
-35.8179	43.0199	2
-36.1024	41.8675	2
-36.4085	40.8927	2
-36.7667	39.7059	2
-37.1637	39.6913	2
-37.5976	38.4087	2
> 21 AFRICA/NORTH AMERICA
-37.5976	38.4087	3
-37.7796	38.4023	2
-39.4100	38.3717	2
-39.7773	37.1479	2
-40.3513	37.1476	2
-40.6688	36.1537	2
-42.6172	36.0895	2
-43.1334	34.6628	2
-45.5844	34.5804	2
-45.7070	34.1580	2
-45.9818	34.1624	2
-46.5087	33.2477	2
-47.0035	33.2458	2
-48.2743	31.2436	2
-49.3967	31.1837	2
-49.9991	30.0361	2
-50.1638	30.0209	2
-51.5798	27.3240	2
-51.9973	26.2716	2
-52.3659	26.2475	2
-52.5639	25.8458	2
-52.6867	25.8670	2
-52.9029	25.1193	2
-52.3307	25.1341	2
-52.5509	23.2994	2
-52.6424	23.2772	2
-52.8790	22.0051	2
-52.6613	21.9706	2
-52.8339	21.1838	2
-52.9247	21.1695	2
-53.0675	20.3737	2
-53.3453	20.3819	2
-53.8731	17.9776	2
-53.4127	18.0031	2
-53.6844	16.7164	2
> 25 GREENLAND/NORTH AMERICA
-59.6137	59.8950	3
-59.4493	59.7940	2
-57.1622	58.7917	2
-56.4306	58.3207	2
-55.7122	58.5532	2
-54.2396	57.2523	2
-53.4026	56.8753	2
-52.9233	56.3000	2
-52.6019	55.9247	2
-52.4871	55.8078	2
-52.3246	55.6932	2
-49.8396	56.3546	2
-49.2493	55.9254	2
-48.7415	55.5056	2
-48.2806	55.1287	2
-47.7753	55.2599	2
> 25 ROCKALL/NORTH AMERICA
-47.7753	55.2599	3
-47.4477	54.8992	2
-46.6545	54.1359	2
-46.4208	53.8705	2
-45.9210	53.0096	2
-45.4087	52.0402	2
-41.9394	52.6984	2
> 25 PORCUPINE/NORTH AMERICA
-41.9394	52.6984	3
-40.0120	51.4514	2
-40.1640	51.3063	2
-39.2173	50.7612	2
-39.1335	50.8031	2
-37.5477	49.6451	2
-36.6606	47.4520	2
-37.7122	43.8319	2
-37.7234	43.8121	2
> 25 IBERIA/NORTH AMERICA
-37.7234	43.8121	3
-37.7203	43.2545	2
-37.7150	42.2892	2
-37.8647	41.6595	2
-38.0974	40.7984	2
-38.2984	40.1715	2
-38.4736	39.5038	2
-39.1098	38.3977	2
> 25 AFRICA/NORTH AMERICA
-39.1098	38.3977	3
-41.0845	38.3993	2
-41.4254	37.7258	2
-42.4550	37.7089	2
-43.1630	36.1404	2
-44.2337	36.0899	2
-44.8403	34.6263	2
-45.8599	34.5892	2
-46.1019	34.1283	2
-47.8981	34.0459	2
-48.2988	33.1928	2
-48.5659	33.1871	2
-49.4075	31.2199	2
-51.0234	31.1182	2
-52.4130	29.0462	2
-53.4673	26.2020	2
-54.2329	26.1518	2
-54.5709	25.0322	2
-53.6267	25.1061	2
-54.5102	21.8881	2
-54.2530	21.8963	2
-54.6704	20.2781	2
-54.8124	20.2684	2
-55.5850	16.4514	2
> 31 NORTH AMERICA/AFRICA
-40.8668	38.5943	3
-42.6999	38.2666	2
-42.8628	37.7104	2
-43.9577	37.5714	2
-44.4791	36.7485	2
-44.9537	36.7122	2
-45.3625	36.0953	2
-45.8376	36.0457	2
-46.2345	35.3245	2
-46.4418	35.3161	2
-47.1242	34.0986	2
-49.0565	33.9985	2
-49.4582	33.1574	2
-50.4093	33.1184	2
-51.3735	31.0382	2
-52.6285	31.0490	2
-55.3605	26.0046	2
-56.0677	26.0654	2
-56.2827	24.9633	2
-55.2234	24.9092	2
-55.8700	22.4825	2
-56.0365	22.4656	2
-56.7203	18.9590	2
-56.4593	18.9321	2
-57.0369	16.4485	2
> 31 GREENLAND/NORTH AMERICA
-60.8567	59.5419	3
-60.4595	59.3179	2
-59.4595	58.9287	2
-58.2060	58.2999	2
-57.6891	57.9682	2
-57.1720	58.1203	2
-56.5097	57.7234	2
-55.8054	57.1824	2
-55.2668	56.7175	2
-54.5117	56.3840	2
-54.1298	55.8571	2
-53.8968	55.3532	2
-51.0291	55.9714	2
-49.7369	54.7893	2
> 31 ROCKALL/NORTH AMERICA
-49.7369	54.7893	3
-48.7189	53.5021	2
-47.2749	51.6348	2
-44.0085	52.3596	2
> 31 PORCUPINE/NORTH AMERICA
-44.0085	52.3596	3
-42.6256	51.6207	2
-41.5240	50.8326	2
-40.6744	50.1130	2
-39.6367	49.1744	2
-39.8816	49.1149	2
-39.2862	48.2853	2
-38.6275	47.3443	2
-38.5912	46.3438	2
> 31 IBERIA/NORTH AMERICA
-38.5912	46.3438	3
-38.6882	45.1600	2
-39.0518	43.9636	2
-39.1770	43.1945	2
-39.5550	43.0916	2
-39.7983	41.9548	2
-39.9373	40.7075	2
-40.8668	38.5943	2
> 34 NORTH AMERICA/PORCUPINE
-45.6446	51.9199	3
-44.0994	51.1233	2
-43.6170	50.5590	2
-42.4925	49.6857	2
-41.9842	49.2555	2
-41.0129	47.6380	2
-39.7654	46.1473	2
> 34 NORTH AMERICA/ROCKALL
-51.4234	54.5552	3
-50.4595	53.1353	2
-49.5076	51.9761	2
-48.5063	51.3788	2
-45.6446	51.9199	2
> 34 NORTH AMERICA/IBERIA
-39.7654	46.1473	3
-40.3801	44.7519	2
-40.9375	43.2889	2
-41.9328	40.9518	2
-42.1988	40.2897	2
-42.6961	39.1071	2
-43.1529	38.2236	2
> 34 NORTH AMERICA/AFRICA
-43.1529	38.2236	3
-44.9733	38.4754	2
-45.7331	37.6767	2
-46.0529	37.7307	2
-46.9386	36.7712	2
-47.1948	36.8134	2
-47.8264	36.1352	2
-48.1923	36.2104	2
-49.3647	34.7477	2
-50.0560	34.9037	2
-50.5948	34.2663	2
-51.5312	34.4740	2
-52.2840	33.3763	2
-52.9725	33.5159	2
-53.9668	32.2010	2
-54.1287	32.2469	2
-54.6205	31.5246	2
-54.8328	31.5687	2
-55.0473	31.2035	2
-55.4521	31.3194	2
-55.6891	30.9190	2
-55.8231	30.9662	2
-58.5316	26.5382	2
-59.2227	26.7461	2
-59.5960	25.7955	2
-58.2003	25.4065	2
-58.5935	24.3433	2
-58.7894	24.3595	2
-59.3815	22.8181	2
-59.5486	22.8379	2
-59.7565	22.1378	2
-59.5750	22.0813	2
-61.0179	17.6591	2
> 0 NORTH AMERICA/AFRICA
-48.2221	41.6608	3
-48.4881	41.5740	2
-48.7856	41.4791	2
-49.1060	41.3642	2
-49.4551	41.2260	2
-49.7321	41.1030	2
-49.8650	41.0616	2
-50.1002	40.9987	2
-50.2678	40.9289	2
-52.1763	39.5703	2
-52.3922	39.6916	2
-55.7289	37.6165	2
-55.8414	37.6730	2
-57.2621	37.1103	2
-57.4477	37.2258	2
-58.5221	36.6040	2
-58.9156	36.8459	2
-59.6820	36.1732	2
-59.8272	36.2615	2
-60.5306	35.6105	2
-60.7174	35.7317	2
-61.3049	35.1522	2
-61.2967	35.1439	2
-62.0488	34.2808	2
-62.6474	34.6415	2
-63.5276	33.8805	2
-63.7804	34.0331	2
-65.7065	31.9932	2
-65.3702	31.7652	2
-66.2515	30.6670	2
-66.0962	30.5621	2
-66.5411	30.0685	2
-66.3326	29.9255	2
-66.7832	28.2897	2
-66.6322	28.1774	2
-67.3842	26.9944	2
-67.1297	26.8457	2
-67.9391	25.7392	2
-67.7594	25.6319	2
-68.3431	24.6862	2
-68.2285	24.6240	2
-68.8780	23.6092	2
-68.5989	23.4055	2
-68.8756	23.0315	2
-68.7215	22.9473	2
-69.1959	22.2640	2
-67.9796	21.3977	2
-68.7020	20.2413	2
> 0 IBERIA/NORTH AMERICA
-44.8627	46.1035	3
-45.4097	45.4261	2
-45.5415	45.1722	2
-45.6271	44.9254	2
-45.8526	44.3989	2
-45.9363	44.1545	2
-46.0187	43.9376	2
-46.0927	43.7111	2
-46.2335	43.5360	2
-46.3723	43.3809	2
-46.6031	43.1003	2
-46.7893	42.8969	2
-46.9544	42.7570	2
-47.0961	42.5983	2
-47.3104	42.3998	2
-47.5111	42.2394	2
-47.6541	42.0825	2
-47.8383	41.9126	2
-48.0115	41.7682	2
-48.2221	41.6608	2
> M4 NORTH AMERICA/AFRICA
-48.8269	42.0361	3
-50.5993	41.1690	2
-51.5307	40.5796	2
-52.6749	39.9306	2
-52.8053	40.0555	2
-56.2906	37.9483	2
-56.3409	38.0243	2
-59.2590	37.0720	2
-59.3619	37.1636	2
-61.1686	36.0351	2
-61.2395	36.0982	2
-62.0285	35.5992	2
-61.9713	35.5170	2
-62.9524	34.8071	2
-63.3161	35.1027	2
-64.2263	34.3019	2
-64.4435	34.4839	2
-65.0038	33.7535	2
-65.2531	33.9710	2
-66.3462	32.4485	2
-66.1084	32.2330	2
-66.9546	31.1398	2
-66.7487	30.9567	2
-67.6452	28.8387	2
-67.5743	28.7501	2
-67.7802	28.0971	2
-68.5417	26.6845	2
-68.4068	26.5570	2
-68.5989	26.0293	2
-69.0837	25.1291	2
-69.0425	25.0812	2
-69.5548	23.9850	2
-69.3833	23.8020	2
-69.5569	23.5321	2
-69.4848	23.4547	2
-69.9314	22.6883	2
-68.6541	21.9368	2
-69.3754	20.8448	2
> M10N  NORTH AMERICA/AFRICA
-49.1595	42.2692	3
-50.8426	41.4505	2
-51.7609	40.8336	2
-52.8122	40.1609	2
-53.1278	40.2591	2
-56.7045	37.9972	2
-59.1447	37.3537	2
-59.7805	37.5725	2
-60.7044	36.9326	2
-60.6403	36.8904	2
-63.1217	35.1215	2
-63.7643	35.3279	2
-64.4778	34.5672	2
-64.6974	34.6447	2
-65.3903	34.1423	2
-65.5207	34.1898	2
-66.5932	32.6383	2
-66.5086	32.6035	2
-67.2084	31.3442	2
-67.0872	31.2833	2
-68.0386	29.2106	2
-67.9768	29.1363	2
-68.2124	28.6230	2
-68.1232	28.5685	2
-69.0220	26.5159	2
-68.9533	26.4521	2
-69.8315	24.2222	2
-69.6554	24.1215	2
-70.2294	23.0495	2
-69.1227	22.1483	2
-69.8237	21.1106	2
> M16  NORTH AMERICA/AFRICA
-49.6944	42.4593	3
-51.3658	41.6216	2
-52.7183	40.7896	2
-53.0274	40.8926	2
-53.6359	40.5472	2
-53.9690	40.6459	2
-54.9848	40.0503	2
-55.1426	40.1047	2
-55.5771	39.4961	2
-56.2700	39.0375	2
-56.3912	39.0767	2
-57.3906	38.4068	2
-57.5187	38.4680	2
-60.8164	37.9338	2
-61.5666	37.2404	2
-61.6923	37.2880	2
-62.5362	36.4926	2
-62.8815	36.5996	2
-63.6568	35.5749	2
-64.5350	35.8380	2
-65.4543	34.9202	2
-65.7173	35.0124	2
-66.3874	34.5009	2
-66.5452	34.5539	2
-67.4851	33.0341	2
-67.3845	32.9840	2
-68.2215	31.7750	2
-68.0180	31.6890	2
-69.2552	28.9896	2
-69.7446	28.2349	2
-69.5045	28.1295	2
-70.0122	26.8959	2
-69.9459	26.8590	2
-71.1054	24.6890	2
-70.6846	24.5406	2
-71.4143	23.2877	2
-70.0137	22.7533	2
-70.6932	21.6474	2
> 21 NORTH AMERICA.AFRICA
-50.9702	42.9083	3
-52.3473	42.0102	2
-53.7436	41.1314	2
-54.0416	41.3291	2
-54.6531	40.8978	2
-54.9240	41.0293	2
-55.6725	40.2909	2
-55.9439	40.4420	2
-57.1795	39.3420	2
-57.3966	39.4503	2
-58.4314	38.8279	2
-58.6003	38.9117	2
-60.0369	38.6164	2
-61.5706	38.2881	2
-63.5025	36.9909	2
-63.7301	37.0852	2
-64.4106	36.4428	2
-64.5753	36.4899	2
-65.0566	35.9910	2
-65.5977	36.2736	2
-66.6146	35.2936	2
-66.8788	35.4173	2
-67.3663	34.8739	2
-67.5150	34.8860	2
-68.5418	33.3842	2
-69.3270	32.1635	2
-69.0872	32.0315	2
-69.8034	30.9235	2
-69.6244	30.8176	2
-71.2081	28.2848	2
